
============================================================
DEB ORIENTATION OPTIMIZATION LOG
============================================================
Date: 27-May-2026 09:15:31
Metric: rms
K = 7 orientations
Testbed: 1792 positions
Room: 3x3x2 m³
LED: Pt=0.405 W, Φ½=30°, m=4.82
PD: A=2.64e-05 m², FOV=85°
Noise: σ²=3.00e-14 W², N=1000 samples
GA: pop=400, gen=300, parallel=24 workers
============================================================

Starting GA optimization for DEB (K=7)...

Single objective optimization:
14 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   37            14480        0.006439        0.006518        1
   38            14860        0.006429        0.006498        0
   39            15240        0.006422        0.006483        0
   40            15620        0.006399        0.006468        0
   41            16000        0.006391        0.006454        0
   42            16380        0.006373        0.006443        0
   43            16760        0.006365        0.006429        0
   44            17140        0.006351        0.006415        0
   45            17520        0.006341        0.006402        0
   46            17900        0.006331        0.006391        0
   47            18280        0.006314        0.006378        0
   48            18660        0.006308        0.006366        0
   49            19040        0.006299        0.006355        0
   50            19420        0.006281        0.006343        0
   51            19800        0.006268        0.006333        0
   52            20180        0.006261         0.00632        0
   53            20560        0.006249        0.006307        0
   54            20940        0.006241        0.006296        0
   55            21320        0.006232        0.006285        0
   56            21700        0.006223        0.006273        0
   57            22080        0.006208        0.006263        0
   58            22460        0.006198        0.006251        0
   59            22840        0.006183        0.006242        0
   60            23220        0.006169        0.006232        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61            23600        0.006161        0.006221        0
   62            23980        0.006157        0.006211        0
   63            24360        0.006133        0.006199        0
   64            24740        0.006125        0.006187        0
   65            25120        0.006114        0.006174        0
   66            25500        0.006108        0.006163        0
   67            25880        0.006098        0.006153        0
   68            26260        0.006081         0.00614        0
   69            26640        0.006077         0.00613        0
   70            27020        0.006073         0.00612        0
   71            27400        0.006064        0.006109        0
   72            27780        0.006056        0.006101        0
   73            28160        0.006043        0.006092        0
   74            28540        0.006039        0.006083        0
   75            28920        0.006032        0.006073        0
   76            29300        0.006028        0.006065        0
   77            29680        0.006023        0.006058        0
   78            30060        0.006014        0.006051        0
   79            30440        0.006008        0.006044        0
   80            30820        0.006006        0.006036        0
   81            31200        0.006002        0.006032        0
   82            31580        0.005995        0.006025        0
   83            31960        0.005992        0.006018        0
   84            32340        0.005983        0.006013        0
   85            32720        0.005982        0.006008        0
   86            33100        0.005979        0.006003        0
   87            33480        0.005969        0.005998        0
   88            33860        0.005954        0.005993        0
   89            34240        0.005943        0.005987        0
   90            34620        0.005943        0.005979        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91            35000        0.005941         0.00597        0
   92            35380        0.005937        0.005964        0
   93            35760        0.005936        0.005958        0
   94            36140        0.005928        0.005954        0
   95            36520        0.005927        0.005949        0
   96            36900        0.005919        0.005946        0
   97            37280        0.005914         0.00594        0
   98            37660        0.005912        0.005936        0
   99            38040        0.005907        0.005931        0
  100            38420        0.005903        0.005926        0
  101            38800        0.005898        0.005922        0
  102            39180        0.005895        0.005918        0
  103            39560        0.005888        0.005912        0
  104            39940        0.005881        0.005908        0
  105            40320        0.005881        0.005904        1
  106            40700        0.005879        0.005897        0
  107            41080        0.005874        0.005894        0
  108            41460         0.00587        0.005891        0
  109            41840        0.005863        0.005888        0
  110            42220        0.005862        0.005883        0
  111            42600        0.005855        0.005879        0
  112            42980        0.005851        0.005874        0
  113            43360         0.00585        0.005871        0
  114            43740        0.005846        0.005867        0
  115            44120        0.005837        0.005862        0
  116            44500        0.005834        0.005858        0
  117            44880        0.005832        0.005853        0
  118            45260         0.00583         0.00585        0
  119            45640        0.005826        0.005846        0
  120            46020        0.005819        0.005842        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            46400        0.005808        0.005838        0
  122            46780        0.005807        0.005833        0
  123            47160        0.005802        0.005828        0
  124            47540        0.005798        0.005823        0
  125            47920        0.005792        0.005818        0
  126            48300        0.005789        0.005811        0
  127            48680        0.005787        0.005807        0
  128            49060        0.005779        0.005802        0
  129            49440        0.005769        0.005798        0
  130            49820        0.005761        0.005794        0
  131            50200        0.005757        0.005788        0
  132            50580        0.005753        0.005781        0
  133            50960        0.005746        0.005775        0
  134            51340        0.005742        0.005767        0
  135            51720        0.005738        0.005762        0
  136            52100        0.005734        0.005756        0
  137            52480        0.005726        0.005752        0
  138            52860        0.005723        0.005747        0
  139            53240        0.005711        0.005742        0
  140            53620        0.005708        0.005735        0
  141            54000        0.005706        0.005729        0
  142            54380        0.005703        0.005723        0
  143            54760        0.005696        0.005718        0
  144            55140        0.005693        0.005714        0
  145            55520        0.005689        0.005709        0
  146            55900        0.005678        0.005704        0
  147            56280        0.005678        0.005698        0
  148            56660         0.00567        0.005694        0
  149            57040        0.005661        0.005689        0
  150            57420         0.00566        0.005684        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            57800        0.005649         0.00568        0
  152            58180        0.005645        0.005674        0
  153            58560        0.005635        0.005668        0
  154            58940        0.005633        0.005662        0
  155            59320        0.005621        0.005656        0
  156            59700        0.005617        0.005649        0
  157            60080        0.005607        0.005641        0
  158            60460        0.005607        0.005634        1
  159            60840        0.005602        0.005626        0
  160            61220        0.005593         0.00562        0
  161            61600        0.005591        0.005614        0
  162            61980        0.005585        0.005609        0
  163            62360        0.005582        0.005604        0
  164            62740        0.005577        0.005599        0
  165            63120        0.005568        0.005594        0
  166            63500        0.005565        0.005588        0
  167            63880        0.005561        0.005582        0
  168            64260        0.005555        0.005577        0
  169            64640         0.00555        0.005572        0
  170            65020        0.005544        0.005567        0
  171            65400        0.005539        0.005562        0
  172            65780        0.005529        0.005556        0
  173            66160        0.005523        0.005551        0
  174            66540        0.005522        0.005546        0
  175            66920        0.005517        0.005541        0
  176            67300        0.005513        0.005536        0
  177            67680        0.005509        0.005532        0
  178            68060        0.005507        0.005527        0
  179            68440        0.005505        0.005522        0
  180            68820        0.005498        0.005519        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            69200        0.005494        0.005514        0
  182            69580         0.00549         0.00551        0
  183            69960        0.005487        0.005506        0
  184            70340        0.005483        0.005502        0
  185            70720        0.005482        0.005498        0
  186            71100        0.005482        0.005495        0
  187            71480        0.005481        0.005492        0
  188            71860        0.005478         0.00549        0
  189            72240        0.005478        0.005488        0
  190            72620        0.005477        0.005486        0
  191            73000        0.005475        0.005484        0
  192            73380        0.005474        0.005483        0
  193            73760        0.005474        0.005482        0
  194            74140        0.005473         0.00548        0
  195            74520        0.005473        0.005479        0
  196            74900        0.005472        0.005478        0
  197            75280        0.005472        0.005477        0
  198            75660        0.005472        0.005477        1
  199            76040        0.005472        0.005475        0
  200            76420        0.005471        0.005475        0
  201            76800        0.005471        0.005475        0
  202            77180        0.005471        0.005475        0
  203            77560         0.00547        0.005474        0
  204            77940         0.00547        0.005475        0
  205            78320         0.00547        0.005474        1
  206            78700         0.00547        0.005473        0
  207            79080         0.00547        0.005473        0
  208            79460         0.00547        0.005473        0
  209            79840        0.005469        0.005473        0
  210            80220        0.005469        0.005473        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  211            80600        0.005469        0.005471        0
  212            80980        0.005469        0.005472        0
  213            81360        0.005469        0.005473        1
  214            81740        0.005469        0.005471        2
  215            82120        0.005469         0.00547        0
  216            82500        0.005469         0.00547        0
  217            82880        0.005468        0.005471        0
  218            83260        0.005468        0.005471        0
  219            83640        0.005468        0.005472        1
  220            84020        0.005468         0.00547        2
  221            84400        0.005468         0.00547        0
  222            84780        0.005468        0.005469        0
  223            85160        0.005468         0.00547        1
  224            85540        0.005468         0.00547        2
  225            85920        0.005468        0.005469        0
ga stopped because the average change in the fitness value is less than options.FunctionTolerance.

=== DEB Optimization Complete ===
Final best DEB: 0.005468 (chordal) = 0.3133°
Total generations: 225

Optimal LED orientations (DEB-optimized):
LED 1: θ = 65.50°, ρ = 277.70°
LED 2: θ = 51.53°, ρ = 0.16°
LED 3: θ = 51.80°, ρ = 202.04°
LED 4: θ = 63.88°, ρ = 73.89°
LED 5: θ = 22.29°, ρ = 270.35°
LED 6: θ = 56.48°, ρ = 146.30°
LED 7: θ = 21.88°, ρ = 86.97°

--------------------------------------------------
DEB OPTIMIZATION RESULTS FOR K = 7
--------------------------------------------------
Execution time: 534.42 seconds (8.9 min)
Best RMS-DEB achieved: 0.005468 (chordal) = 0.3133°
Exit flag: 1

Optimal LED orientations (DEB-optimized):
  LED 1: θ =  65.50°, ρ = 277.70° → n_t = [ 0.122, -0.902, -0.415]
  LED 2: θ =  51.53°, ρ =   0.16° → n_t = [ 0.783,  0.002, -0.622]
  LED 3: θ =  51.80°, ρ = 202.04° → n_t = [-0.728, -0.295, -0.618]
  LED 4: θ =  63.88°, ρ =  73.89° → n_t = [ 0.249,  0.863, -0.440]
  LED 5: θ =  22.29°, ρ = 270.35° → n_t = [ 0.002, -0.379, -0.925]
  LED 6: θ =  56.48°, ρ = 146.30° → n_t = [-0.694,  0.463, -0.552]
  LED 7: θ =  21.88°, ρ =  86.97° → n_t = [ 0.020,  0.372, -0.928]

Orientation vector (copy-paste ready):
orientations_DEB_K7 = [65.50,277.70,51.53,0.16,51.80,202.04,63.88,73.89,22.29,270.35,56.48,146.30,21.88,86.97];

Optimization completed at: 27-May-2026 09:24:26
