
============================================================
DEB ORIENTATION OPTIMIZATION LOG
============================================================
Date: 27-May-2026 09:28:16
Metric: rms
K = 9 orientations
Testbed: 1792 positions
Room: 3x3x2 m³
LED: Pt=0.405 W, Φ½=30°, m=4.82
PD: A=2.64e-05 m², FOV=85°
Noise: σ²=3.00e-14 W², N=1000 samples
GA: pop=400, gen=300, parallel=24 workers
============================================================

Starting GA optimization for DEB (K=9)...

Single objective optimization:
18 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   41            16000        0.003849        0.003895        0
   42            16380         0.00384        0.003883        0
   43            16760        0.003823        0.003872        0
   44            17140        0.003821        0.003861        0
   45            17520        0.003818        0.003851        0
   46            17900        0.003806        0.003842        0
   47            18280        0.003802        0.003833        0
   48            18660        0.003791        0.003824        0
   49            19040        0.003784        0.003816        0
   50            19420        0.003776        0.003808        0
   51            19800        0.003769        0.003801        0
   52            20180        0.003765        0.003794        0
   53            20560        0.003757        0.003788        0
   54            20940        0.003756        0.003781        0
   55            21320        0.003749        0.003776        0
   56            21700         0.00374         0.00377        0
   57            22080        0.003733        0.003763        0
   58            22460        0.003731        0.003757        0
   59            22840        0.003723        0.003751        0
   60            23220        0.003711        0.003745        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61            23600        0.003711        0.003739        1
   62            23980        0.003705        0.003732        0
   63            24360        0.003704        0.003726        0
   64            24740        0.003701        0.003721        0
   65            25120        0.003696        0.003716        0
   66            25500        0.003694        0.003712        0
   67            25880        0.003691        0.003707        0
   68            26260        0.003689        0.003704        0
   69            26640        0.003685          0.0037        0
   70            27020        0.003683        0.003696        0
   71            27400        0.003679        0.003693        0
   72            27780        0.003675        0.003691        0
   73            28160        0.003673        0.003687        0
   74            28540        0.003672        0.003684        0
   75            28920        0.003669         0.00368        0
   76            29300        0.003667        0.003678        0
   77            29680        0.003664        0.003675        0
   78            30060        0.003663        0.003673        0
   79            30440        0.003661        0.003671        0
   80            30820        0.003659        0.003669        0
   81            31200        0.003657        0.003667        0
   82            31580        0.003655        0.003665        0
   83            31960        0.003655        0.003663        0
   84            32340        0.003654        0.003661        0
   85            32720        0.003652         0.00366        0
   86            33100        0.003651        0.003658        0
   87            33480        0.003649        0.003657        0
   88            33860        0.003649        0.003656        0
   89            34240        0.003647        0.003654        0
   90            34620        0.003647        0.003653        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91            35000        0.003644        0.003652        0
   92            35380        0.003643         0.00365        0
   93            35760        0.003643        0.003649        1
   94            36140        0.003642        0.003648        0
   95            36520        0.003641        0.003647        0
   96            36900        0.003641        0.003646        0
   97            37280         0.00364        0.003645        0
   98            37660        0.003638        0.003644        0
   99            38040        0.003637        0.003643        0
  100            38420        0.003636        0.003642        0
  101            38800        0.003635        0.003641        0
  102            39180        0.003635         0.00364        0
  103            39560        0.003634        0.003639        0
  104            39940        0.003634        0.003638        0
  105            40320        0.003633        0.003637        0
  106            40700        0.003633        0.003637        0
  107            41080        0.003632        0.003636        0
  108            41460        0.003631        0.003635        0
  109            41840        0.003631        0.003635        0
  110            42220         0.00363        0.003634        0
  111            42600         0.00363        0.003634        0
  112            42980        0.003629        0.003633        0
  113            43360        0.003629        0.003633        0
  114            43740        0.003627        0.003632        0
  115            44120        0.003627        0.003631        0
  116            44500        0.003626        0.003631        0
  117            44880        0.003626         0.00363        0
  118            45260        0.003626        0.003629        0
  119            45640        0.003624        0.003628        0
  120            46020        0.003624        0.003628        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            46400        0.003624        0.003627        0
  122            46780        0.003624        0.003627        0
  123            47160        0.003623        0.003626        0
ga stopped because the average change in the fitness value is less than options.FunctionTolerance.

=== DEB Optimization Complete ===
Final best DEB: 0.003623 (chordal) = 0.2076°
Total generations: 123

Optimal LED orientations (DEB-optimized):
LED 1: θ = 67.48°, ρ = 31.69°
LED 2: θ = 22.05°, ρ = 95.06°
LED 3: θ = 65.86°, ρ = 151.40°
LED 4: θ = 58.53°, ρ = 90.07°
LED 5: θ = 41.02°, ρ = 270.98°
LED 6: θ = 35.60°, ρ = 188.78°
LED 7: θ = 71.78°, ρ = 316.21°
LED 8: θ = 36.45°, ρ = 354.86°
LED 9: θ = 71.00°, ρ = 227.59°

--------------------------------------------------
DEB OPTIMIZATION RESULTS FOR K = 9
--------------------------------------------------
Execution time: 335.12 seconds (5.6 min)
Best RMS-DEB achieved: 0.003623 (chordal) = 0.2076°
Exit flag: 1

Optimal LED orientations (DEB-optimized):
  LED 1: θ =  67.48°, ρ =  31.69° → n_t = [ 0.786,  0.485, -0.383]
  LED 2: θ =  22.05°, ρ =  95.06° → n_t = [-0.033,  0.374, -0.927]
  LED 3: θ =  65.86°, ρ = 151.40° → n_t = [-0.801,  0.437, -0.409]
  LED 4: θ =  58.53°, ρ =  90.07° → n_t = [-0.001,  0.853, -0.522]
  LED 5: θ =  41.02°, ρ = 270.98° → n_t = [ 0.011, -0.656, -0.754]
  LED 6: θ =  35.60°, ρ = 188.78° → n_t = [-0.575, -0.089, -0.813]
  LED 7: θ =  71.78°, ρ = 316.21° → n_t = [ 0.686, -0.657, -0.313]
  LED 8: θ =  36.45°, ρ = 354.86° → n_t = [ 0.592, -0.053, -0.804]
  LED 9: θ =  71.00°, ρ = 227.59° → n_t = [-0.638, -0.698, -0.326]

Orientation vector (copy-paste ready):
orientations_DEB_K9 = [67.48,31.69,22.05,95.06,65.86,151.40,58.53,90.07,41.02,270.98,35.60,188.78,71.78,316.21,36.45,354.86,71.00,227.59];

Optimization completed at: 27-May-2026 09:33:51
